,Joke,label
2265,I got stung by a bee the other day. £20 for a jar of honey.,1
2266,A dentist and a manicurist married. They fought tooth and nail.,1
2267,I got myself a new job in the telescope factory. Things are really looking up.,1
2268,I was in Tesco the other day and couldn't work out which pasta I needed to buy. Then the penne dropped.,1
2269,How much do cockneys pay for their shampoo? Pantene.,1
2270,Hear about the dyslexic pimp who bought a warehouse?,1
2271,Why can't Stevie Wonder see his friends? Because he's married.,1
2272,Where did Napoleon keep his armies? Up his sleevies.,1
2273,My boyfriend has just got a job as a light switch engineer. Its really turned me on.,1
2274,My girlfriend saw the backseat of my car last night! She said it needed hoovering.,1
2275,Me: People say I've got a special way of lighting up the roomJudge: It's called arson and those people are witnesses.,1
2276,Tampax have announced that they will be replacing their traditional tampon string with tinsel. This will be for the Christmas Period only.,1
2277,You cant beat a boiled egg.,1
2278,"Two monkeys in a bath together. First one says: ""Ooh Ooh Ah Ah"" Second one says: ""Best put some more cold water in then"".",1
2279,How do u find Will Smith in the snow? Look for the fresh prints.,1
2280,Whats red and bad for your teeth? A brick.,1
2281,What is Mr T's favourite yoghurt? Petit Filou,1
2282,Why did the alien leave the party? Because the atmosphere wasn't right.,1
2283,I used to go out with a Dutch girl who wore inflatable shoes but then she popped her clogs!,1
2284,What's got 8 eyes and 8 legs? 8 pirates.,1
2285,I'd love to have a job cleaning mirrors. It's something I could really see myself doing.,1
2286,What has 20 legs and flys? 5 dead horses.,1
2287,Had a fight last night with the wife she threw a lettuce at me! That's just the tip of the iceberg.,1
2288,I once had a dog called Blacksmith. Every time i kicked it he made a bolt for the door!,1
2289,There was a fight in the chippy last night! Two fish got battered.,1
2290,I got offered a 42 inch TV for £25 the only problem is that the volume button doesn't work. For that price though you can't turn it down.,1
2291,What do you get hanging from apple trees? Sore arms.,1
2292,What did the girl with no arms get for Christmas? Gloves. Only joking she hasnt opened her presents yet,1
2293,What invisible and smells like carrots? Rabbit farts,1
2294,What's the fastest type of cake? Scone,1
2295,My horse will only come out of its stable when it gets dark. It's becoming a night mare. ,1
2296,Why did the little girls ice cream melt? She was on fire.,1
2297,A woman looked in the mirror and was shocked to see her first strands of grey hair. She thought she'd dye.,1
2298,Why shouldn't you shake hands with Tigger? Because he plays with Pooh.,1
2299,Buying spiders from the pet store costs way more than getting them off the web.,1
2300,I taught my Dog to play the trumpet on the London Underground. We went from Barking to Tooting in about an hour.,1
2301,Just been to visit my mates new baby they asked me if I wanted to wind him. I thought that was a bit harsh so I just gave him a dead leg.,1
2302,I've got a joke about a tendon but it's a bit close to the bone.,1
2303,Why was the pie waiting on the corner? Because it was meat n potato.,1
2304,What do thieves get for stealing calendars? 12 months,1
2305,My ex girlfriend was a girl called Anna Sthetic. She was a right knockout.,1
2306,I went to a seafood disco last night. Pulled a mussel.,1
2307,I cut my finger whilst slicing cheese. I have grater problems.,1
2308,What's the difference between virgin olive oil and regular olive oil? Popeye's penis.,1
2309,How many psychologists does it take to change a lightbulb? One but that lightbulb has to want to change.,1
2310,My family think I spend too much time doing dot-to-dot puzzles. But it's okay I know where to draw the line.,1
2311,What did the female dinosaur call her blouse business? Try Sarah's tops.,1
2312,What do you call a boomerang that won't come back? A stick,1
2313,Becoming vegetarian is a big missed steak.,1
2314,"Two cannibals eating a clown. One turns to the other and says ""This taste funny to you?""",1
2315,Someone threw a piece of cheese at me in the supermarket I didn't think it was very mature.,1
2316,I thought I'd lost my dog in London at the weekend. Turns out he was just outside Barking.,1
2317,How do you get Pikachu on a bus? Pokemon.,1
2318,My front door was cheap. Made of foam. You can't knock it!,1
2319,I drank a bottle of cat shampoo last night. Dont ask meow!,1
2320,Why did the little girl fall off the swings? Because she has no arms.,1
2321,What do you call a sheep in the army? Lambo,1
2322,I met the man who invented windowsills. What a ledge.,1
2323,What's E.T. Short for? He's only got little legs!,1
2324,"My wife said she was leaving me because of my obsession with ""The Monkeys"". I thought she was joking then I saw her face.",1
2325,The wife is cleaning out the cupboards dirty filthy and covered in cobwebs. But she's good with the kids!,1
2326,I told my Mum I'd made a car out of spaghetti but she didn't believe me! Should of seen her face when I drove pasta.,1
2327,"Went into a record shop and asked if they had anything by The Doors. He said ""yes a plant and a fire blanket.""",1
2328,What did the bad plant say to the good plant? I've turned over a new leaf.,1
2329,I had a huge fight with my girlfriend yesterday but I know she'll come crawling back to me. I stole her wheelchair.,1
2330,Threw the washing machine at the missus. Bosch!!,1
2331,My wife has left me because she says I keep treating her like a pet. She'll be back when she's hungry.,1
2332,My dad told me to stop using such high calibre rounds when we were out hunting. As usual it went in one deer and out the other.,1
2333,I used to have a job as a drill operator. It was well boring.,1
2334,After complaints about its bright lights our local Chinese restaurant has agreed to Dim Sum.,1
2335,When a clock is hungry it goes back four seconds.,1
2336,My pet mouse 'Elvis' died last last. He was caught in a trap..,1
2337,The wife asked me to get that spray that will make the curtains smell nicer. Apparently femfresh wasn't it,1
2338,Whats green and smells of pork? Kermits finger.,1
2339,Tried to catch fog yesterday. Mist,1
2340,Where do fish keep their money? In a riverbank.,1
2341,What does a Mexican put under his carpet? Underlay underlay.,1
2342,Why did Sepp Blatter cross the road? To get to the other bribe!,1
2343,What the best cheese to hide a horse with? Mascarpone.,1
2344,One of the best things about living I Sweden? Well the flag is a big plus.,1
2345,It's a sad day today my best pal died of heartburn. I still can't believe Gaviscon.,1
2346,Whats the difference between a hippo and a zippo? Ones heavy the others a little lighter.,1
2347,Was walking round Tesco's the other day and a bloke threw a big lump of cheese at me! I thought how dairy!,1
2348,I'm going to a deodorant party at the weekend. Roll on Saturday.,1
2349,"Man goes into a chip shop with a salmon under his arm. He says ""Got any fishcakes?"" ""No sorry"" ""Awww that's a shame it's his birthday""",1
2350,Bought myself a universal remote control last night. This could change everything..,1
2351,A clown has been sacked for turning up late for his job at the circus. He is suing for funfair dismissal.,1
2352,What do you call a cowboy with no money? Skint Eastwood.,1
2353,This song is called subtraction Take it away!,1
2354,"A bloke walked into a Fishmongers with a giant condom under his arm. ""A pound a fillet?"" The Fishmonger replied ""A pound you don't"".",1
2355,Took the shell off my racing snail this weekend. Thought it might speed him up. If anything it made him more sluggish.,1
2356,Have you heard about the new Eddie Stobart film coming out? It looks quite good i've seen the trailer!,1
2357,Breaking News: Pedigree Chum have gone bust! They've called in the retrievers.,1
2358,Did you hear about the magic tractor? It turned into a field.,1
2359,"Two fish in a tank. One says to the other ""Do you know how to drive this?""",1
2360,If you hold a mackerel to your ear you can just about hear the fishmonger in Morrisons telling you to put the fucker down.,1
2361,What is a pirate's favourite letter of the alphabet? None. Historians have suggested that most pirates would have been illiterate.,1
2362,Why did the Baker have brown hands? Because he kneaded a poo.,1
2363,What's the difference between light and hard? You can go to bed with a light on.,1
2364,A bloke just ran up to me and said he was going to beat me up with the neck of his guitar! I said is that a fret?,1
2365,What kind of bees produce milk? Boo-bees.,1
2366,Roses are red Violets are blue I've got dementia Cheese on toast.,1
2367,Did you hear about the dyslexic agnostic? He didn't believe in Dog.,1
2368,Got caught having a pee in the local swimming pool today. Lifeguard shouted so loud I almost fell in...,1
2369,Today my dog 'Minton' swallowed a shuttlecock. Bad Minton!!!,1
2370,Did you hear about the blind circumciser? He got the sack!,1
2371,I used to work in a shoe recycling shop. It was sole destroying.,1
2372,"2 dyslexics are in a kitchen. One says to the other ""can you smell food?"" The other one says ""I can't even smell my own name!""",1
2373,I had a threesome with a scalene and an isosceles. It was a love triangle.,1
2374,My wife came home from work crying yesterday and asked me to console her. So I hit her over the head with my Xbox.,1
2375,What is E.T. short for? He has really small legs,1
2376,It's real hard being a single mother when you're male and In your mid-twenties.,1
2377,Paying rent is like hitting a snooze button on being homeless.,1
2378,If an apple is 100% paralyzed  is it considered a fruit or a vegetable?,1
